benchmark_name,algorithm,problem_size,runs_per_sample,sample_count,best_ns_per_run,mean_ns_per_run,median_ns_per_run,stddev_ns,fit_slope_ns_per_run,fit_intercept_ns,fit_r_squared,notes,domain,case_id,config_algorithm,length,superscalar_lanes,config_notes,variant_param,variant_label,stability_cv,ns_per_element,mean_ns_per_element,median_ns_per_element,baseline_best_ns_per_run,speedup_vs_baseline
sum_reduce,sum_superscalar,16384,16,3,72906.25,75097.91666666667,75756.25,1590.379060336106,71434.82142857143,105199.99999999968,0.9997207593800004,s_16384_super_8:superscalar_l8_len_16384; digest=6570264492908488547,sum_reduce,s_16384_super_8,superscalar,16384,8,superscalar_l8_len_16384,8.0,lane_8,0.021177405857944653,4.4498443603515625,4.5836130777994795,4.6237945556640625,26543.75,0.36408058294042006
sum_reduce,sum_superscalar,16384,16,3,51628.125,54278.125,53918.75,2324.3628719321487,49683.928571428565,127200.0,0.9999635379589056,s_16384_super_16:superscalar_l16_len_16384; digest=6570264492908530489,sum_reduce,s_16384_super_16,superscalar,16384,16,superscalar_l16_len_16384,16.0,lane_16,0.04282319759446644,3.1511306762695312,3.3128738403320312,3.2909393310546875,26543.75,0.5141335270262091
sum_reduce,sum_naive,32768,16,3,53489.0625,56228.645833333336,56350.0,2189.0003535273936,51906.25,131500.0,0.9960487323016132,s_32768_naive:baseline_len_32768; digest=6445697804731218407,sum_reduce,s_32768_naive,naive,32768,4,baseline_len_32768,,naive,0.038930340951403734,1.6323566436767578,1.7159620920817058,1.71966552734375,53489.0625,1.0
sum_reduce,sum_superscalar,32768,16,3,120293.75,146001.5625,125232.8125,32925.69139701328,117037.5,996900.0,0.839687098349882,s_32768_super_2:superscalar_l2_len_32768; digest=15977494852788903523,sum_reduce,s_32768_super_2,superscalar,32768,2,superscalar_l2_len_32768,2.0,lane_2,0.22551602074130736,3.6710739135742188,4.45561408996582,3.8218021392822266,53489.0625,0.4446537122668468
sum_reduce,sum_superscalar,32768,16,3,99950.0,105374.47916666669,100703.125,7145.450176498776,122014.28571428572,-484600.0,0.9966049501557952,s_32768_super_4:superscalar_l4_len_32768; digest=15977494852788903521,sum_reduce,s_32768_super_4,superscalar,32768,4,superscalar_l4_len_32768,4.0,lane_4,0.06781006400228179,3.05023193359375,3.2157739003499355,3.0732154846191406,53489.0625,0.5351582041020511
sum_reduce,sum_superscalar,32768,16,3,139389.0625,142263.02083333334,141206.25,2876.747751518728,137897.76785714287,137949.9999999994,0.9988877374170992,s_32768_super_8:superscalar_l8_len_32768; digest=15977494852788899412,sum_reduce,s_32768_super_8,superscalar,32768,8,superscalar_l8_len_32768,8.0,lane_8,0.020221331830771044,4.253816604614258,4.341522852579753,4.309272766113281,53489.0625,0.3837393088141331
sum_reduce,sum_superscalar,32768,16,3,116771.875,117979.16666666669,117800.0,1066.4459000056631,120183.48214285714,-66550.0,0.999836267797224,s_32768_super_16:superscalar_l16_len_32768; digest=15977494852788903549,sum_reduce,s_32768_super_16,superscalar,32768,16,superscalar_l16_len_32768,16.0,lane_16,0.009039273035541555,3.5635948181152344,3.6004384358723964,3.594970703125,53489.0625,0.45806460245671315
sum_reduce,sum_naive,65536,16,3,110368.75,113103.125,113959.375,1977.989233097592,108537.94642857143,131250.0,0.9998028713963428,s_65536_naive:baseline_len_65536; digest=4889642161319717707,sum_reduce,s_65536_naive,naive,65536,4,baseline_len_65536,,naive,0.01748836942478461,1.6840934753417969,1.7258167266845703,1.738882064819336,110368.75,1.0
sum_reduce,sum_superscalar,65536,16,3,225925.0,240425.5208333333,234956.25,14594.183854037588,272587.9464285714,-958550.0,0.9950155447604542,s_65536_super_2:superscalar_l2_len_65536; digest=139477804320357736,sum_reduce,s_65536_super_2,superscalar,65536,2,superscalar_l2_len_65536,2.0,lane_2,0.060701475465054736,3.4473419189453125,3.6686023076375323,3.5851478576660156,110368.75,0.488519420161558
sum_reduce,sum_superscalar,65536,16,3,199325.0,217284.375,225200.0,12728.880332977053,232288.8392857143,-379950.0,0.99882058168439,s_65536_super_4:superscalar_l4_len_65536; digest=139477804320353403,sum_reduce,s_65536_super_4,superscalar,65536,4,superscalar_l4_len_65536,4.0,lane_4,0.058581664387865225,3.0414581298828125,3.3154964447021484,3.436279296875,110368.75,0.5537125297880346
sum_reduce,sum_superscalar,65536,16,3,271937.5,291634.375,296371.875,14539.528779689412,258545.0892857143,945450.0,0.9986338837712389,s_65536_super_8:superscalar_l8_len_65536; digest=139477804320357526,sum_reduce,s_65536_super_8,superscalar,65536,8,superscalar_l8_len_65536,8.0,lane_8,0.049855332656479234,4.149436950683594,4.449987411499023,4.522275924682617,110368.75,0.4058607216731786
sum_reduce,sum_superscalar,65536,16,3,234489.0625,239292.1875,239631.25,3790.9025815513246,231695.98214285716,230550.0,0.9994147656829429,s_65536_super_16:superscalar_l16_len_65536; digest=139477804321114040,sum_reduce,s_65536_super_16,superscalar,65536,16,superscalar_l16_len_65536,16.0,lane_16,0.015842149387143383,3.578019142150879,3.651309013366699,3.656482696533203,110368.75,0.4706776035662644
sum_reduce,sum_naive,131072,16,3,213843.75,215379.16666666663,215812.5,1119.50432359842,216279.4642857143,-20800.0,0.9999793195545624,s_131072_naive:baseline_len_131072; digest=6403142234192446800,sum_reduce,s_131072_naive,naive,131072,4,baseline_len_131072,,naive,0.005197830138005084,1.6314983367919922,1.6432126363118487,1.6465187072753906,213843.75,1.0
sum_reduce,sum_superscalar,131072,16,3,496907.8125,510959.89583333326,500431.25,17440.61997613358,490382.1428571429,674500.0,0.99679519782212,s_131072_super_2:superscalar_l2_len_131072; digest=8059476930382963855,sum_reduce,s_131072_super_2,superscalar,131072,2,superscalar_l2_len_131072,2.0,lane_2,0.03413305059429248,3.7911057472229004,3.8983146349589024,3.8179874420166016,213843.75,0.4303489392209948
sum_reduce,sum_superscalar,131072,16,3,442404.6875,449490.1041666666,445325.0,8044.1581511207905,438950.8928571429,340100.0,0.9991386372594108,s_131072_super_4:superscalar_l4_len_131072; digest=8059476930382963849,sum_reduce,s_131072_super_4,superscalar,131072,4,superscalar_l4_len_131072,4.0,lane_4,0.017896185203085346,3.3752799034118652,3.429337342580159,3.3975601196289062,213843.75,0.48336682689421095
